0.62831853072	2.85042872888e-15
1.25663706144	1.40194376871e-14
1.88495559216	4.40162120131e-14
2.51327412288	9.18967116011e-14
3.1415926536	1.54298026262e-13
3.76991118432	2.28843258848e-13
4.39822971504	3.14277520473e-13
5.02654824576	4.10008017651e-13
5.65486677648	5.15525112854e-13
6.2831853072	6.30241521052e-13
6.91150383792	7.53852244256e-13
7.53982236864	8.8627845865e-13
8.16814089936	1.02751276122e-12
8.79645943008	1.17754409396e-12
9.4247779608	1.33635304541e-12
10.0530964915	1.50390316147e-12
10.6814150222	1.68013945121e-12
11.309733553	1.86500100146e-12
11.9380520837	2.05852390142e-12
12.5663706144	2.26078418741e-12
