0.62831853072	-2.11115440215e-13
1.25663706144	-4.21998079763e-13
1.88495559216	-6.32421110325e-13
2.51327412288	-8.4210639439e-13
3.1415926536	-1.05107467897e-12
3.76991118432	-1.25915286447e-12
4.39822971504	-1.46597817584e-12
5.02654824576	-1.6714211734e-12
5.65486677648	-1.87522651364e-12
6.2831853072	-2.07726438123e-12
6.91150383792	-2.27732280515e-12
7.53982236864	-2.47543838e-12
8.16814089936	-2.67145611114e-12
8.79645943008	-2.86532896998e-12
9.4247779608	-3.05689466988e-12
10.0530964915	-3.24612561101e-12
10.6814150222	-3.43290498334e-12
11.309733553	-3.61746539126e-12
11.9380520837	-3.79995969999e-12
12.5663706144	-3.98051026403e-12
