0.62831853072	3.40102180438e-08
1.25663706144	3.39918186517e-08
1.88495559216	3.39805798505e-08
2.51327412288	3.39725349304e-08
3.1415926536	3.39663194427e-08
3.76991118432	3.3961297004e-08
4.39822971504	3.39571142967e-08
5.02654824576	3.3953569599e-08
5.65486677648	3.3950516935e-08
6.2831853072	3.39478648384e-08
6.91150383792	3.39455371096e-08
7.53982236864	3.39434896407e-08
8.16814089936	3.39416737871e-08
8.79645943008	3.39400613331e-08
9.4247779608	3.39386212239e-08
10.0530964915	3.39373379713e-08
10.6814150222	3.39361890014e-08
11.309733553	3.39351623626e-08
11.9380520837	3.39342467761e-08
12.5663706144	3.39334260141e-08
