0.62831853072	6.63202016691e-20
1.25663706144	3.20814559679e-19
1.88495559216	7.36231845234e-19
2.51327412288	1.29418834336e-18
3.1415926536	1.98761782e-18
3.76991118432	2.81343944559e-18
4.39822971504	3.77153867406e-18
5.02654824576	4.86284042e-18
5.65486677648	6.0830310032e-18
6.2831853072	7.42280141564e-18
6.91150383792	8.87744754702e-18
7.53982236864	1.04466765329e-17
8.16814089936	1.213152419e-17
8.79645943008	1.39329828384e-17
9.4247779608	1.5851877017e-17
10.0530964915	1.78888155574e-17
10.6814150222	2.00440455087e-17
11.309733553	2.23178090991e-17
11.9380520837	2.47125415771e-17
12.5663706144	2.72314864859e-17
