0.62831853072	-4.54800624541e-11
1.25663706144	-9.08929042007e-11
1.88495559216	-1.3617831374e-10
2.51327412288	-1.81270737025e-10
3.1415926536	-2.26172412912e-10
3.76991118432	-2.70843577214e-10
4.39822971504	-3.15209516798e-10
5.02654824576	-3.59245886889e-10
5.65486677648	-4.02900196083e-10
6.2831853072	-4.46147889338e-10
6.91150383792	-4.88947766996e-10
7.53982236864	-5.31312644298e-10
8.16814089936	-5.73213806052e-10
8.79645943008	-6.14645601628e-10
9.4247779608	-6.55578967765e-10
10.0530964915	-6.96011235636e-10
10.6814150222	-7.35919789433e-10
11.309733553	-7.75380785603e-10
11.9380520837	-8.14417794362e-10
12.5663706144	-8.53053119706e-10
