0	-5.69206140554889828e-19	-3.10344798591197119e-18	-4.10364953754231108e-19	-1.08683194508893298e-18	-1.22532103655351873e-18	-6.68074328797737587e-18	-8.83386131444733295e-19	-2.33960590133062306e-18	0
0	-5.5013783048340234e-19	-1.29333608817400423e-18	-4.40550172286087653e-19	-1.22577040027393848e-18	-7.3862621217040155e-07	5.55363626305166372e-07	-7.09304556991587314e-07	4.65088578318092709e-07	0.0628318531000000013
0	-4.30912103324871974e-10	-1.22547412417800977e-10	-4.05670409969810929e-10	4.11017596773451937e-11	-1.36575849187865692e-06	1.02308181067400749e-06	-1.31163521686440784e-06	8.59527327313364298e-07	0.125663706200000003
0	-1.88429711846844882e-09	-2.23731961634780222e-09	-1.76916378851645948e-09	-9.06613380449747505e-10	-1.79535550524946947e-06	1.33278696167908325e-06	-1.72436492377511845e-06	1.12612739248558467e-06	0.188495559300000004
0	-3.87194161601838427e-09	-1.23182882875011793e-08	-3.60931023509828863e-09	-6.77818858998978046e-09	-1.97713434138556733e-06	1.43665083348744395e-06	-1.89911005769321188e-06	1.22534984163093939e-06	0.251327412400000005
0	-4.05317325395246478e-09	-4.15985244394530292e-08	-3.67357471406421158e-09	-2.53966312220425243e-08	-1.89337989304469683e-06	1.30465174591047778e-06	-1.81871053660323055e-06	1.13229579333537172e-06	0.314159265500000007
0	1.41096951352700221e-09	-1.06360421707449328e-07	1.72093027126622878e-09	-6.84232093063867133e-08	-1.54998934250174745e-06	9.15839251510616087e-07	-1.48869556081515002e-06	8.30795118991315719e-07	0.376991118600000008
0	1.73367547906900189e-08	-2.27262981499572964e-07	1.72912878720283614e-08	-1.51022331187164817e-07	-9.66803701412366324e-07	2.49973883957318078e-07	-9.27829602528061889e-07	3.07410743259258752e-07	0.439822971700000009
0	5.02092882380472036e-08	-4.28281958854452562e-07	4.93946251686999616e-08	-2.91177519961028326e-07	-1.67906547333380886e-07	-7.17455482067377543e-07	-1.58949400247838582e-07	-4.52242320212786247e-07	0.502654824800000011
0	1.07059564895171895e-07	-7.35154994378496116e-07	1.04982097511436033e-07	-5.08663913037739404e-07	8.21071531744117942e-07	-2.01622584734532445e-06	7.93689865929461636e-07	-1.46453507794679817e-06	0.565486677900000068
0	1.94654752860653811e-07	-1.17713593520177187e-06	1.90847782182474236e-07	-8.26360752265116837e-07	1.97395019118652292e-06	-3.68738957280576881e-06	1.90544828919864526e-06	-2.75246877982856154e-06	0.628318531000000124
0	3.23797275263554291e-07	-1.78788921750553385e-06	3.17599660148178802e-07	-1.27088969537498802e-06	3.27463072572565177e-06	-5.78617007247600503e-06	3.16119096887515885e-06	-4.3480209518501153e-06	0.691150384100000181
0	5.08162675172224226e-07	-2.60860524911427807e-06	4.98526238087429751e-07	-1.87487348572865405e-06	4.71523651157192106e-06	-8.38898529274402026e-06	4.55349197210294817e-06	-6.2975461917775879e-06	0.753982237200000238
0	7.46985066691225938e-07	-3.69637456336845132e-06	7.32341809935501836e-07	-2.68280546040850607e-06	6.25894618713273541e-06	-1.16113246100437207e-05	6.04561767283401312e-06	-8.67476311056373828e-06	0.816814090300000295
0	1.0550821027699476e-06	-5.12030790224270373e-06	1.03332291036123945e-06	-3.74785428930302501e-06	7.90479559454572978e-06	-1.55987941220274364e-05	7.636588024938247e-06	-1.15742085491755972e-05	0.879645943400000352
0	1.47200406812118097e-06	-6.97071034661748116e-06	1.44031109042729127e-06	-5.13821747756613307e-06	9.70769364672430154e-06	-2.05456181706747243e-05	9.38089259166634066e-06	-1.51252220112076221e-05	0.942477796500000409
0	2.0168629217060661e-06	-9.35581265912776701e-06	1.97163621201796214e-06	-6.93512999716173942e-06	1.16816676525660207e-05	-2.66856797837443634e-05	1.12919479994728057e-05	-1.9487996167563408e-05	1.00530964960000047
0	2.70834137662790227e-06	-1.24052690948662669e-05	2.64510883954601382e-06	-9.2350500533858022e-06	1.38432609549968668e-05	-3.42973979482849887e-05	1.33854592121766901e-05	-2.48585852696942012e-05	1.06814150270000052
0	3.56791610951554074e-06	-1.62810960217064777e-05	3.48121446067337103e-06	-1.21565419738302e-05	1.62187421585516244e-05	-4.37241445350920892e-05	1.56865548845846595e-05	-3.14839989426166376e-05	1.13097335580000058
0	4.61962630766561673e-06	-2.11440055822687979e-05	4.50282889703449246e-06	-1.58172393281262743e-05	1.8843921958018968e-05	-5.52980997839540062e-05	1.82294668515829025e-05	-3.96126800283535196e-05	1.19380520890000064
0	5.88949848979905957e-06	-2.71569458271867016e-05	5.73450405661409148e-06	-2.03355923855427334e-05	2.17631652086292898e-05	-6.93445002750781779e-05	2.10562096674254974e-05	-4.94981826046263993e-05	1.25663706200000069
0	7.4013319311021586e-06	-3.44567610501335543e-05	7.19847842716143556e-06	-2.58086479740677578e-05	2.50205533175658389e-05	-8.61183850621181956e-05	2.42081782461951232e-05	-6.13505637619504262e-05	1.31946891510000075
0	9.09510847813034144e-06	-4.28918131552639484e-05	8.83926333505486899e-06	-3.21235482432084105e-05	2.84844725678778352e-05	-0.00010523468230124525	2.75639121413840985e-05	-7.49283606774055292e-05	1.38230076820000081
0	1.09634542220112879e-05	-5.24284899593797156e-05	1.0649402964349403e-05	-3.92507631853619923e-05	3.21410786317124993e-05	-0.00012654597498965256	3.11095269798598585e-05	-9.01713787105074536e-05	1.44513262130000086
0	1.29978071964964381e-05	-6.29908221506775393e-05	1.26201885233329236e-05	-4.71289353811146525e-05	3.59784960400938474e-05	-0.000149798945915793208	3.48326534777797903e-05	-0.000106951300521576049	1.50796447440000092
0	1.51984794133143831e-05	-7.44755525931291133e-05	1.47512953072414524e-05	-5.56778806986603031e-05	4.00082775618101384e-05	-0.000174672485006383427	3.87430029715850395e-05	-0.000125099175291388815	1.57079632750000098
0	1.75527955561696991e-05	-8.6713261614243623e-05	1.70293991379666447e-05	-6.47695250886843959e-05	4.42176664479555177e-05	-0.000200700938560333212	4.28256505375855897e-05	-0.000144342067808760717	1.63362818060000103
0	2.00534985380487975e-05	-9.94045579081341866e-05	1.94469061718541808e-05	-7.41856664025653819e-05	4.86091385615496123e-05	-0.00022714404091447933	4.70812849115296363e-05	-0.000164211101506830113	1.69646003370000109
0	2.26795246148064956e-05	-0.000112258287931079893	2.19828240433050893e-05	-8.37067705567817402e-05	5.31581302772089984e-05	-0.000253295883096706933	5.14841735802673035e-05	-0.000184234402775201969	1.75929188680000115
0	2.54051932897550731e-05	-0.000124940407973346844	2.46120969201958281e-05	-9.30828902464085069e-05	5.7832367977393854e-05	-0.000278383416907421178	5.60018623312519319e-05	-0.000203874512408712568	1.8221237399000012
0	2.81968706370759283e-05	-0.000137090846279693489	2.73022369924735689e-05	-0.00010204325912387287	6.25839700349516088e-05	-0.000301611738027890289	6.05872852196592118e-05	-0.000222549944861936332	1.88495559300000126
0	3.10247137753137157e-05	-0.000148513186192106999	3.00249921300110188e-05	-0.000110422002963538995	6.73742979267931354e-05	-0.000322583572646988732	6.52035428431365635e-05	-0.000239909088175580427	1.94778744610000132
