#FargoCPT planet file
#version: 2
#variable: 0 | time step | 1
#variable: 1 | x | 7.7790892764000000e+13 cm
#variable: 2 | y | 7.7790892764000000e+13 cm
#variable: 3 | vx | 1.3062684429152035e+06 cm s^-1
#variable: 4 | vy | 1.3062684429152035e+06 cm s^-1
#variable: 5 | mass | 1.9889199999999999e+33 g
#variable: 6 | physical time | 5.9551995752415031e+07 s
#variable: 7 | omega frame | 1.6792048484108891e-08 1/s
#variable: 8 | mdcp | 1.9889199999999999e+33 g
#variable: 9 | exces mdcp | 1.9889199999999999e+33 g
#variable: 10 | eccentricity | 1
#variable: 11 | angular momentum | 2.0210567379255662e+53 cm^2 g s^-1
#variable: 12 | semi-major axis | 7.7790892764000000e+13 cm
#variable: 13 | omega | 1.6792048484108891e-08 1/s
0	1.00000000000000000	0.00000000000000000	-0.00000000000000000	1.00047718326505031	0.000954594233969325049	0.00000000000000000	2.15268414947002551	0.00000000000000000	0.00000000000000000	3.27838693613367079e-16	0.000955049750362688783	0.999999999999999778	1.00047718326505031
0	0.997363963701585199	-0.0723272803016300064	0.0718294173695262217	0.997926551146707919	0.000954594233969325049	0.0628318531000000013	2.15264319505353319	1.12154544300658713e-06	3.40004536819494706e-11	0.000538881795644302023	0.000955063137280714601	1.00002832456829216	1.00050261247255734
0	0.989473878611756175	-0.144247847546631558	0.143304258849335675	0.990282413584976262	0.000954594233969325049	0.125663706200000003	2.15240571980600404	1.12185915858734247e-06	3.47716034437288812e-10	0.00106397468466686625	0.000955100084502588805	1.00010654126056830	1.00057774453112347
0	0.976382781976454339	-0.215361611716077761	0.214066520381786640	0.977570446918445191	0.000954594233969325049	0.188495559300000004	2.15196889941804859	1.12316446539129561e-06	1.65302283839042728e-09	0.00156268021900786425	0.000955152350264572682	1.00021731175263251	1.00069937621433191
0	0.958176039892612019	-0.285280310932521486	0.283754716946965413	0.959839503198863353	0.000954594233969325049	0.251327412400000005	2.15139739846103506	1.12659215994046129e-06	5.08071738755611014e-09	0.00202480457666446428	0.000955209802139291020	1.00033929881546979	1.00086290615461326
0	0.934967935383589799	-0.353630707662962729	0.352007493223683632	0.937166055080955962	0.000954594233969325049	0.314159265500000007	2.15076633142189877	1.13364007783708692e-06	1.21286352841817393e-08	0.00244339730582537017	0.000955263280966551706	1.00045318410029127	1.00106307434853314
0	0.906898356164470343	-0.420056068354273504	0.418468736894670623	0.909655801791312668	0.000954594233969325049	0.376991118600000008	2.15014813991851961	1.14611829821857835e-06	2.46068556656731678e-08	0.00281483656665075434	0.000955306059300278830	1.00054474432744311	1.00129455437873904
0	0.874130001924930622	-0.484216589831591049	0.482792092341009615	0.877442738626942664	0.000954594233969325049	0.439822971700000009	2.14960532988869435	1.16609001926074093e-06	4.45785767078357503e-08	0.00313825556840712340	0.000955334009520507929	1.00060521932313118	1.00155231712822590
0	0.836846185483016813	-0.545789352345689260	0.544644046820622729	0.840686951221394807	0.000954594233969325049	0.502654824800000011	2.14918804300275301	1.19576448578293720e-06	7.42530432300320135e-08	0.00341469986863639653	0.000955345108141036512	1.00063028126522369	1.00183179844602477
0	0.795249140908725227	-0.604468149671498423	0.603705728112689521	0.799572177357901537	0.000954594233969325049	0.565486677900000068	2.14893428250693974	1.23744469054171178e-06	1.15933247988806601e-07	0.00364634592211214408	0.000955338790320060826	1.00061868340803239	1.00212894017650278
