0.0628318531	0.000246124954662	0.599970996214	1.83619300875	1.83666798592	-1.83666798592
0.1256637062	0.000503784244037	0.599889267449	2.08322884882	2.08410672842	-2.08410672842
0.1884955593	0.00077521308056	0.599768333554	2.30269430479	2.30384693153	-2.30384693153
0.2513274124	0.00105278808393	0.599624853465	2.49489181787	2.49615921542	-2.49615921542
0.3141592655	0.00132467981355	0.599473963591	2.66494644831	2.66616019307	-2.66616019307
0.3769911186	0.00158015946926	0.599326910255	2.81884178554	2.81984229026	-2.81984229026
0.4398229717	0.00181195687537	0.599190782276	2.961694018	2.96234100241	-2.96234100241
0.5026548248	0.00201638185679	0.599069319639	3.09739648759	3.09757421471	-3.09757421471
0.5654866779	0.00219251929796	0.598963961529	-3.05440767046	-3.05478845606	3.05478845607
0.628318531	0.00234130439334	0.598874733866	-2.925322127	-2.92632409656	2.92632409656
0.6911503841	0.00246478430116	0.59880087733	-2.79708026164	-2.79874034762	2.79874034762
0.7539822372	0.00256561202995	0.598741247861	-2.66863572321	-2.6709664445	2.6709664445
0.8168140903	0.00264672667674	0.598694553935	-2.53923344604	-2.54222449404	2.54222449404
0.8796459434	0.00271115962973	0.598659488138	-2.40833571514	-2.41195571197	2.41195571197
0.9424777965	0.00276191736775	0.598634794522	-2.27557635272	-2.27977475267	2.27977475267
1.0053096496	0.00280190664499	0.598619298755	-2.14073354514	-2.14544267338	2.14544267338
1.0681415027	0.00283388053466	0.598611917667	-2.00371413942	-2.00885136673	2.00885136673
1.1309733558	0.00286039307058	0.598611658049	-1.86454384588	-1.8700138948	1.8700138948
1.1938052089	0.00288375674103	0.598617610341	-1.7233589123	-1.72905628346	1.72905628346
1.256637062	0.0029060016514	0.598628940355	-1.58039580388	-1.58620730404	1.58620730404
1.3194689151	0.00292883827979	0.598644880729	-1.43597650073	-1.44178384722	1.44178384722
1.3823007682	0.00295362758927	0.598664722955	-1.29048833863	-1.29617080861	1.29617080861
1.4451326213	0.0029813628466	0.598687810362	-1.14435880397	-1.14979589206	1.14979589206
1.5079644744	0.0030126668633	0.598713532171	-0.998027105504	-1.0031011496	1.0031011496
1.5707963275	0.00304780672974	0.598741318615	-0.851915347029	-0.856514079395	0.856514079395
1.6336281806	0.00308672588705	0.598770637028	-0.706402446023	-0.71042142558	0.71042142558
1.6964600337	0.00312909114354	0.598800988809	-0.561803512897	-0.565148394703	0.565148394703
1.7592918868	0.00317435052503	0.598831907117	-0.418356397614	-0.420944996817	0.420944996817
1.8221237399	0.00322179697728	0.598862955203	-0.276215864754	-0.277979975046	0.277979975046
1.884955593	0.00327063295733	0.598893725245	-0.135454732694	-0.136341663194	0.136341663194
1.9477874461	0.00332003166509	0.598923837601	0.00392944700194	0.00395564742859	-0.0039556474303
2.0106192992	0.00336919176045	0.598952940376	0.142003910206	0.14296156608	-0.14296156608
2.0734511523	0.00341738357641	0.598980709228	0.278888078699	0.280777356542	-0.280777356542
2.1362830054	0.00346398585426	0.599006847342	0.414740212471	0.417542955318	-0.417542955318
2.1991148585	0.00350851278405	0.599031085507	0.54974429502	0.553424225452	-0.553424225452
2.2619467116	0.00355063161941	0.599053182247	0.684097751064	0.688601037363	-0.688601037363
2.3247785647	0.00359017139576	0.599072923965	0.818000296313	0.823256468498	-0.823256468498
2.3876104178	0.00362712338689	0.599090125063	0.951644022701	0.957567217842	-0.957567217842
2.4504422709	0.00366163395995	0.599104628016	1.08520472562	1.09169523501	-1.09169523501
2.513274124	0.00369399049681	0.599116303385	1.21883446328	1.22578054817	-1.22578054817
2.5761059771	0.00372460108684	0.59912504975	1.35265537748	1.359935315	-1.359935315
2.6389378302	0.00375396879276	0.599130793571	1.48675487284	1.49423919003	-1.49423919003
2.7017696833	0.00378266145833	0.599133488972	1.62118232122	1.62873617219	-1.62873617219
2.7646015364	0.00381127825683	0.599133117461	1.75594750421	1.76343314382	-1.76343314382
2.8274333895	0.00384041444539	0.599129687586	1.89102100727	1.89830031421	-1.89830031421
2.8902652426	0.00387062604701	0.599123234561	2.02633671909	2.03327372169	-2.03327372169
2.9530970957	0.00390239617522	0.59911382012	2.1617963953	2.16825975465	-2.16825975465
3.0159289488	0.00393610420262	0.599101533281	2.29727603222	2.30314143935	-2.30314143935
3.0787608019	0.00397200477493	0.59908648629	2.43263509611	2.43778754336	-2.43778754336
3.141592655	0.00401020958039	0.599068816605	2.56772520409	2.57206109172	-2.57206109172
3.2044245081	0.00405067889965	0.599048686567	2.70239995341	2.70582899873	-2.70582899873
